Datetime,Consommation,Regions,Nature,year,month,day,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,GWETROOT,GWETTOP,PRECTOTCORR,PS,QV2M,RH2M,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,WD10M,WS10M,WS2M
2020-12-14,119938.0,Centre-Val de Loire,Données définitives,2020,12,14,2.46,5.324,0.618,0.6639999999999999,5.054,99.11,6.488,93.862,8.302000000000001,10.35,6.248,4.102,196.42,5.474,3.716
2020-12-15,118159.0,Centre-Val de Loire,Données définitives,2020,12,15,3.666,5.728,0.63,0.678,3.658,99.492,6.346,95.814,7.5,11.108,4.798,6.31,214.84,3.76,2.392
2020-12-16,125615.0,Centre-Val de Loire,Données définitives,2020,12,16,3.832,5.616,0.63,0.6639999999999999,1.7399999999999998,99.668,5.836,91.904,7.148000000000001,11.332,3.954,7.378,174.62,5.256,3.576
2020-12-17,119055.0,Centre-Val de Loire,Données définitives,2020,12,17,3.61,5.708,0.632,0.6679999999999999,1.032,100.476,6.122,96.524,7.124,9.99,5.056,4.934,210.92,4.258,2.832
2020-12-18,121533.0,Centre-Val de Loire,Données définitives,2020,12,18,5.072,5.648,0.632,0.6599999999999999,0.126,100.256,5.744,95.278,6.212,9.958,3.732,6.226,171.95999999999998,4.872,3.2660000000000005
2020-12-19,112933.0,Centre-Val de Loire,Données définitives,2020,12,19,2.452,5.404,0.632,0.666,2.016,99.762,6.688,96.598,8.428,10.816,6.853999999999999,3.9620000000000006,194.36,5.684,3.854
2020-12-20,103494.0,Centre-Val de Loire,Données définitives,2020,12,20,4.738,5.728,0.63,0.6639999999999999,0.306,100.322,6.194,96.174,7.343999999999999,10.552,5.776,4.776,212.36,4.23,2.816
2020-12-21,119265.0,Centre-Val de Loire,Données définitives,2020,12,21,1.198,5.14,0.64,0.6980000000000001,8.76,100.098,7.331999999999999,95.558,9.826,12.998,6.62,6.378,207.82,7.745999999999999,5.314
2020-12-22,110426.0,Centre-Val de Loire,Données définitives,2020,12,22,2.31,5.208,0.646,0.6980000000000001,7.169999999999999,100.238,8.782,94.862,12.85,14.37,11.846,2.524,223.96,7.118,4.872
2020-12-23,107169.0,Centre-Val de Loire,Données définitives,2020,12,23,2.432,5.292,0.6599999999999999,0.704,4.596,99.632,7.168000000000001,90.968,10.218,12.816,7.578,5.238,216.22,8.225999999999999,5.654
2020-12-24,114448.0,Centre-Val de Loire,Données définitives,2020,12,24,1.848,5.21,0.662,0.6980000000000001,3.348,100.058,5.202,89.126,5.906000000000001,8.309999999999999,2.192,6.118,301.26,7.668000000000001,5.276000000000001
2020-12-25,115430.0,Centre-Val de Loire,Données définitives,2020,12,25,3.232,5.754,0.658,0.6900000000000001,0.752,101.12,4.146,92.674,2.354,5.33,-1.336,6.666,343.4,5.71,3.878
2020-12-26,129983.0,Centre-Val de Loire,Données définitives,2020,12,26,3.79,5.572,0.658,0.6859999999999999,0.622,100.912,3.76,92.546,0.968,4.208,-2.108,6.316,232.3,4.715999999999999,3.188
2020-12-27,134393.0,Centre-Val de Loire,Données définitives,2020,12,27,0.834,5.5840000000000005,0.6679999999999999,0.732,14.108,97.472,5.2780000000000005,95.61,4.744,6.978,2.798,4.18,211.98,10.174,7.036
2020-12-28,142760.0,Centre-Val de Loire,Données définitives,2020,12,28,2.054,5.718000000000001,0.6799999999999999,0.726,6.514,96.106,4.956,94.386,3.912,5.894,2.428,3.466,242.72,7.668000000000001,5.3
2020-12-29,137496.0,Centre-Val de Loire,Données définitives,2020,12,29,2.834,5.692,0.682,0.716,1.172,97.628,4.816,95.876,3.506,4.822,2.498,2.3240000000000003,248.88,5.01,3.434
2020-12-30,135567.0,Centre-Val de Loire,Données définitives,2020,12,30,3.716,5.746,0.6799999999999999,0.718,4.628,98.934,4.51,96.398,2.67,4.776,1.154,3.622,236.48,4.806,3.314
2020-12-31,131789.0,Centre-Val de Loire,Données définitives,2020,12,31,3.418,5.68,0.686,0.728,2.852,98.794,4.634,93.012,3.422,5.764,-0.6220000000000001,6.386,296.04,4.040000000000001,2.64
2021-01-01,126689.0,Centre-Val de Loire,Données définitives,2021,1,1,4.768,5.952,0.686,0.712,0.1,99.432,3.5520000000000005,93.342,-0.194,4.064,-2.768,6.831999999999999,49.58,2.228,1.34
2021-01-02,133530.0,Centre-Val de Loire,Données définitives,2021,1,2,4.356,5.8420000000000005,0.6839999999999999,0.71,0.154,99.816,3.432,93.556,-0.4939999999999999,3.854,-3.004,6.858,142.44,2.354,1.506
2021-01-03,126812.0,Centre-Val de Loire,Données définitives,2021,1,3,2.548,5.788,0.682,0.71,1.024,99.688,3.792,95.846,0.4359999999999999,3.732,-1.288,5.0200000000000005,43.58,1.982,1.184
2021-01-04,141399.0,Centre-Val de Loire,Données définitives,2021,1,4,1.814,5.6240000000000006,0.682,0.71,0.836,99.61,3.572,94.842,-0.1239999999999999,2.818,-1.442,4.26,46.98,3.138,2.008
2021-01-05,144703.0,Centre-Val de Loire,Données définitives,2021,1,5,1.336,5.41,0.682,0.708,0.202,99.806,3.438,93.726,-0.4439999999999999,2.666,-1.902,4.568,31.14,3.2980000000000005,2.084
2021-01-06,144004.0,Centre-Val de Loire,Données définitives,2021,1,6,1.682,5.176,0.6799999999999999,0.708,0.262,99.998,3.628,96.042,-0.242,3.17,-1.978,5.148,73.05999999999999,2.454,1.448
2021-01-07,142536.0,Centre-Val de Loire,Données définitives,2021,1,7,3.25,5.736,0.6799999999999999,0.708,0.236,100.134,3.596,95.94,-0.38,3.076,-2.492,5.568,320.82,2.076,1.17
2021-01-08,148772.0,Centre-Val de Loire,Données définitives,2021,1,8,3.108,6.172,0.6799999999999999,0.708,0.124,100.228,3.138,90.036,-0.994,3.688,-3.4880000000000004,7.175999999999999,145.1,1.766,1.024
2021-01-09,142164.0,Centre-Val de Loire,Données définitives,2021,1,9,5.026,6.464,0.6799999999999999,0.708,0.064,100.524,3.244,93.478,-1.042,2.67,-3.294,5.964,49.24,5.482,3.756
2021-01-10,137591.0,Centre-Val de Loire,Données définitives,2021,1,10,6.023999999999999,6.694,0.678,0.708,0.062,100.774,3.254,92.758,-1.004,3.31,-3.01,6.32,32.160000000000004,4.876,3.258
2021-01-11,154369.0,Centre-Val de Loire,Données définitives,2021,1,11,3.706,6.468000000000001,0.678,0.708,0.212,100.822,3.666,95.352,0.22,3.708,-2.55,6.258,274.38,3.258,2.21
2021-01-12,146550.0,Centre-Val de Loire,Données définitives,2021,1,12,1.93,6.284,0.682,0.724,4.468,100.292,5.384,97.912,4.952,8.058,1.4300000000000002,6.628,253.1,7.223999999999999,4.94
2021-01-13,128523.0,Centre-Val de Loire,Données définitives,2021,1,13,2.7,6.68,0.694,0.726,2.222,100.616,6.276000000000001,96.478,7.576,9.362,5.3740000000000006,3.988,276.02,6.0840000000000005,4.13
2021-01-14,127773.0,Centre-Val de Loire,Données définitives,2021,1,14,2.332,6.67,0.694,0.728,3.2340000000000004,100.256,6.154,94.38,7.617999999999999,9.496,5.636,3.86,274.1,8.046000000000001,5.586
2021-01-15,135670.0,Centre-Val de Loire,Données définitives,2021,1,15,4.494,6.790000000000001,0.692,0.718,0.1,101.014,3.39,86.542,0.55,5.2620000000000005,-4.376,9.638,143.78,4.965999999999999,3.2700000000000005
2021-01-16,137432.0,Centre-Val de Loire,Données définitives,2021,1,16,1.8240000000000005,6.57,0.692,0.724,6.054,100.878,3.56,93.122,-0.032,3.882,-3.938,7.82,215.62,4.2,2.826
2021-01-17,120521.0,Centre-Val de Loire,Données définitives,2021,1,17,5.65,7.237999999999999,0.6980000000000001,0.7300000000000001,1.176,100.872,4.498,94.256,3.2340000000000004,7.01,1.164,5.846,315.28000000000003,4.12,2.644
2021-01-18,136245.0,Centre-Val de Loire,Données définitives,2021,1,18,5.21,7.158,0.696,0.724,0.088,101.082,4.15,94.32,2.0780000000000003,5.296,0.492,4.804,231.84,3.3920000000000003,2.178
2021-01-19,135307.0,Centre-Val de Loire,Données définitives,2021,1,19,5.948,7.337999999999999,0.696,0.726,0.592,99.996,4.294,91.348,2.9,6.208,0.4439999999999999,5.764,206.86,6.308,4.322
2021-01-20,130910.0,Centre-Val de Loire,Données définitives,2021,1,20,4.784,6.758,0.696,0.726,0.868,98.36,5.306,84.90599999999999,6.722,10.508,3.216,7.292,192.32,9.318,6.45
2021-01-21,140273.0,Centre-Val de Loire,Données définitives,2021,1,21,2.436,7.302,0.7,0.748,8.466,97.86,6.380000000000001,92.424,8.056000000000001,10.018,4.758,5.26,218.12,9.864,6.851999999999999
2021-01-22,136163.0,Centre-Val de Loire,Données définitives,2021,1,22,4.182,7.642,0.7140000000000001,0.748,5.656000000000001,97.974,5.096,89.036,5.386,8.882000000000001,2.786,6.096,277.84000000000003,5.228,3.604
2021-01-23,128735.0,Centre-Val de Loire,Données définitives,2021,1,23,4.074,7.640000000000001,0.72,0.756,8.193999999999999,98.018,4.5,93.884,2.8280000000000003,6.362,-1.134,7.495999999999999,255.58,5.836,3.996
2021-01-24,136797.0,Centre-Val de Loire,Données définitives,2021,1,24,3.0460000000000003,7.766,0.722,0.748,2.5460000000000003,98.54,4.036,96.926,0.916,4.134,-2.418,6.552,231.66,4.824,3.282
2021-01-25,149476.0,Centre-Val de Loire,Données définitives,2021,1,25,6.831999999999999,8.18,0.722,0.744,0.15,99.402,3.612000000000001,89.716,0.746,4.6,-3.072,7.672,309.18,4.794,3.138
2021-01-26,152081.0,Centre-Val de Loire,Données définitives,2021,1,26,3.592,8.096,0.718,0.742,1.294,100.5,3.29,90.616,-0.534,2.166,-3.742,5.908,199.92,3.822,2.45
2021-01-27,142071.0,Centre-Val de Loire,Données définitives,2021,1,27,2.466,7.737999999999999,0.72,0.754,3.932,99.98,5.192,97.772,4.34,7.842,0.78,7.062,238.34,4.042,2.69
2021-01-28,126109.0,Centre-Val de Loire,Données définitives,2021,1,28,3.404,7.590000000000001,0.73,0.766,7.056,99.418,7.85,94.156,11.156,13.634,8.638,4.996,248.92,7.964,5.5
2021-01-29,120240.0,Centre-Val de Loire,Données définitives,2021,1,29,5.814,8.612,0.736,0.76,1.6800000000000002,99.126,6.5920000000000005,88.756,9.402,11.482,6.959999999999999,4.522,259.0,8.73,6.052
2021-01-30,108240.0,Centre-Val de Loire,Données définitives,2021,1,30,4.446,8.138,0.744,0.778,9.658,98.094,6.781999999999999,91.872,9.169999999999998,12.19,7.55,4.64,218.2,6.5120000000000005,4.5
2021-01-31,102110.0,Centre-Val de Loire,Données définitives,2021,1,31,4.024,8.236,0.746,0.77,3.5460000000000003,97.878,6.802,95.596,8.534,10.72,6.742,3.978,225.64,3.966,2.6740000000000004
2021-02-01,121607.0,Centre-Val de Loire,Données définitives,2021,2,1,4.476000000000001,8.536,0.752,0.77,3.39,98.12,6.76,94.362,8.642,11.458,6.612,4.846,270.38,4.294,2.848
2021-02-02,124656.0,Centre-Val de Loire,Données définitives,2021,2,2,5.462,8.324000000000002,0.758,0.778,5.678,98.786,7.824000000000001,92.036,11.362,14.428,8.379999999999999,6.048,230.5,7.714,5.3420000000000005
2021-02-03,123237.0,Centre-Val de Loire,Données définitives,2021,2,3,5.138,9.222,0.76,0.784,6.356,98.758,6.742,90.498,9.322,12.024,5.448,6.5760000000000005,226.98,8.040000000000001,5.532
2021-02-04,116893.0,Centre-Val de Loire,Données définitives,2021,2,4,5.159999999999999,8.794,0.76,0.78,3.404,99.478,6.472,94.894,7.959999999999999,12.198,5.708,6.49,185.12,3.2960000000000003,2.126
2021-02-05,113263.0,Centre-Val de Loire,Données définitives,2021,2,5,4.724,8.9,0.762,0.782,4.720000000000001,99.464,6.388,93.974,8.046,10.97,6.308,4.662000000000001,169.74,2.154,1.304
2021-02-06,106658.0,Centre-Val de Loire,Données définitives,2021,2,6,1.536,8.242,0.776,0.806,11.138,98.638,6.0,95.774,6.806,8.24,5.336,2.904,20.940000000000005,4.13,2.81
2021-02-07,119443.0,Centre-Val de Loire,Données définitives,2021,2,7,4.448,9.2,0.782,0.788,1.308,98.312,4.214,92.064,2.22,5.23,-2.166,7.395999999999999,288.98,5.215999999999999,3.5840000000000005
2021-02-08,135871.0,Centre-Val de Loire,Données définitives,2021,2,8,4.408,9.618,0.774,0.784,0.11,98.194,3.086,87.702,-1.074,2.906,-3.576,6.482000000000001,140.56,2.478,1.566
2021-02-09,147931.0,Centre-Val de Loire,Données définitives,2021,2,9,4.0,9.808,0.774,0.784,5.183999999999999,98.38,3.048,86.2,-1.0420000000000005,2.136,-3.746,5.882,74.96000000000001,4.098000000000001,2.872
2021-02-10,157322.0,Centre-Val de Loire,Données définitives,2021,2,10,6.886,10.162,0.772,0.78,0.882,99.208,2.684,85.388,-2.538,0.392,-6.964,7.356,36.86,5.3,3.67
2021-02-11,173113.0,Centre-Val de Loire,Données définitives,2021,2,11,5.683999999999999,10.486,0.77,0.778,0.126,100.53,2.192,80.834,-3.832,-0.24,-7.178,6.938,83.26,6.392,4.42
2021-02-12,174310.0,Centre-Val de Loire,Données définitives,2021,2,12,5.022,10.611999999999998,0.77,0.776,0.374,100.57,2.1979999999999995,77.988,-3.4520000000000004,-0.568,-5.601999999999999,5.034000000000001,70.7,6.928,4.808
2021-02-13,162418.0,Centre-Val de Loire,Données définitives,2021,2,13,7.468000000000001,10.812,0.77,0.776,0.006,101.336,2.032,78.49600000000001,-4.311999999999999,-0.378,-7.853999999999999,7.476000000000001,87.82000000000001,5.056,3.4200000000000004
2021-02-14,153263.0,Centre-Val de Loire,Données définitives,2021,2,14,7.522,11.068,0.77,0.776,0.01,101.374,2.758,83.478,-1.8240000000000005,3.37,-7.866,11.236,134.52,5.128,3.4560000000000004
2021-02-15,146317.0,Centre-Val de Loire,Données définitives,2021,2,15,6.238,10.86,0.77,0.782,0.45,100.994,4.604,92.214,3.798,7.453999999999999,0.908,6.545999999999999,197.36,6.564,4.44
2021-02-16,136531.0,Centre-Val de Loire,Données définitives,2021,2,16,7.907999999999999,10.952000000000002,0.772,0.782,0.626,100.24,5.506,94.982,5.76,10.846,2.016,8.83,208.9,6.456,4.386
2021-02-17,132003.0,Centre-Val de Loire,Données définitives,2021,2,17,8.634,11.764,0.772,0.778,0.168,100.262,5.704,90.222,7.26,11.762,4.708,7.054,201.04,5.35,3.598
2021-02-18,137309.0,Centre-Val de Loire,Données définitives,2021,2,18,4.151999999999999,10.9,0.772,0.788,4.24,99.51,6.206,92.946,7.736,12.324,3.932,8.392,207.66,6.436,4.358
2021-02-19,122045.0,Centre-Val de Loire,Données définitives,2021,2,19,9.506,11.524,0.776,0.782,0.3,99.804,6.45,93.958,8.16,13.468,3.824,9.644,180.46,5.266,3.608
2021-02-20,112078.0,Centre-Val de Loire,Données définitives,2021,2,20,8.645999999999999,11.532,0.772,0.78,0.0,99.396,6.754,83.5,10.838,17.336000000000002,6.002000000000001,11.334,178.16,8.162,5.61
2021-02-21,101858.0,Centre-Val de Loire,Données définitives,2021,2,21,8.26,10.972,0.77,0.774,0.0,99.502,6.614,85.696,10.102,15.284,5.946,9.338,173.34,4.872,3.176
2021-02-22,104221.0,Centre-Val de Loire,Données définitives,2021,2,22,4.382,8.62,0.77,0.782,3.228,100.168,7.174000000000001,94.222,9.758,12.838,6.494,6.343999999999999,167.36,3.652,2.268
2021-02-23,108395.0,Centre-Val de Loire,Données définitives,2021,2,23,10.494,11.64,0.772,0.778,0.1,101.32,7.498,91.39,11.024,16.156,7.866,8.290000000000001,193.96,5.022,3.28
2021-02-24,108148.0,Centre-Val de Loire,Données définitives,2021,2,24,12.474,12.51,0.77,0.776,0.054,101.256,7.331999999999999,89.126,11.084,17.2,6.99,10.21,187.64,4.858,3.178
2021-02-25,103964.0,Centre-Val de Loire,Données définitives,2021,2,25,8.552000000000001,11.65,0.766,0.774,0.124,101.174,6.7620000000000005,87.958,10.11,14.706,6.069999999999999,8.636,232.7,3.926,2.582
2021-02-26,110898.0,Centre-Val de Loire,Données définitives,2021,2,26,9.848,13.556,0.766,0.774,0.502,101.796,5.314,83.75,7.548,11.698,2.066,9.632,16.18,4.392,2.986
2021-02-27,117432.0,Centre-Val de Loire,Données définitives,2021,2,27,14.053999999999998,14.053999999999998,0.762,0.772,0.0,101.926,4.087999999999999,81.95599999999999,4.438000000000001,10.442,0.394,10.048,42.9,5.774,3.958
2021-02-28,112178.0,Centre-Val de Loire,Données définitives,2021,2,28,13.606,13.674,0.76,0.772,0.034,101.39,4.324,84.862,4.44,10.766,0.712,10.053999999999998,68.34,5.51,3.746
2021-03-01,118902.0,Centre-Val de Loire,Données définitives,2021,3,1,12.924,13.51,0.76,0.77,0.004,101.104,5.226,85.106,6.802,14.942000000000002,0.732,14.21,99.18,3.124,1.854
2021-03-02,112055.0,Centre-Val de Loire,Données définitives,2021,3,2,10.37,11.382,0.754,0.77,0.042,101.182,5.83,86.40799999999999,8.094,14.95,2.576,12.374,174.28,3.274,1.91
2021-03-03,106798.0,Centre-Val de Loire,Données définitives,2021,3,3,10.626,12.54,0.754,0.766,0.224,101.174,6.48,88.638,9.346,15.794,4.2700000000000005,11.524,225.1,2.548,1.51
2021-03-04,108000.0,Centre-Val de Loire,Données définitives,2021,3,4,7.778,13.85,0.754,0.766,0.226,100.636,5.95,89.208,8.040000000000001,12.364,4.704,7.660000000000001,313.68,3.336,2.19
2021-03-05,122815.0,Centre-Val de Loire,Données définitives,2021,3,5,5.588,14.594,0.752,0.764,0.028,100.872,4.008,79.586,4.188000000000001,8.026,0.474,7.552,41.24,5.732,3.998
2021-03-06,118607.0,Centre-Val de Loire,Données définitives,2021,3,6,15.16,15.196000000000002,0.75,0.762,0.002,101.066,3.2700000000000005,77.458,2.204,8.879999999999999,-2.338,11.218,63.04,5.01,3.34
2021-03-07,112791.0,Centre-Val de Loire,Données définitives,2021,3,7,11.44,14.284,0.746,0.76,0.014,100.642,3.76,79.892,3.15,10.54,-2.62,13.16,42.56,2.944,1.8560000000000003
2021-03-08,130164.0,Centre-Val de Loire,Données définitives,2021,3,8,15.24,15.364,0.744,0.76,0.006,100.512,3.2920000000000003,80.0,1.62,7.998,-2.758,10.756,33.660000000000004,3.88,2.528
2021-03-09,126619.0,Centre-Val de Loire,Données définitives,2021,3,9,14.84,15.256,0.744,0.76,0.002,100.496,3.86,80.098,3.482,10.386,-3.24,13.626,146.98,2.434,1.484
2021-03-10,127082.0,Centre-Val de Loire,Données définitives,2021,3,10,10.478,15.194,0.742,0.76,1.064,100.164,4.452,83.088,4.83,9.808,-1.49,11.298,211.04,6.1240000000000006,4.126
2021-03-11,128540.0,Centre-Val de Loire,Données définitives,2021,3,11,10.018,16.052,0.748,0.768,4.720000000000001,99.416,6.318,83.522,9.838,13.628,4.452,9.176,243.38,10.338,7.142
2021-03-12,122823.0,Centre-Val de Loire,Données définitives,2021,3,12,11.324,16.448,0.744,0.762,1.748,99.76,5.444,86.738,7.108,11.15,2.932,8.218,236.36,7.984,5.5280000000000005
2021-03-13,119009.0,Centre-Val de Loire,Données définitives,2021,3,13,10.132,16.468,0.75,0.774,5.308,99.222,5.492,82.512,7.890000000000001,10.834,4.364,6.470000000000001,250.16,10.958,7.574
2021-03-14,115159.0,Centre-Val de Loire,Données définitives,2021,3,14,12.408,17.125999999999998,0.75,0.764,0.622,100.286,4.738,82.122,6.098000000000001,10.506,2.6100000000000003,7.896000000000001,282.36,6.48,4.456
2021-03-15,122853.0,Centre-Val de Loire,Données définitives,2021,3,15,8.352,16.542,0.748,0.768,2.258,100.568,5.556,86.148,7.659999999999999,12.394,3.868,8.526,302.42,6.45,4.388
2021-03-16,118900.0,Centre-Val de Loire,Données définitives,2021,3,16,8.292,16.514000000000003,0.748,0.764,1.1880000000000002,101.116,5.986,92.242,7.603999999999999,11.302,3.772,7.529999999999999,311.6,4.428,3.084
2021-03-17,119455.0,Centre-Val de Loire,Données définitives,2021,3,17,10.752,17.256,0.748,0.764,0.39,101.256,4.888,84.086,6.296,9.803999999999998,3.594,6.21,356.58000000000004,6.92,4.768
2021-03-18,122795.0,Centre-Val de Loire,Données définitives,2021,3,18,8.0,17.46,0.744,0.764,1.056,100.888,4.658,87.422,4.942,8.006,2.538,5.468,215.26,4.436,3.044
2021-03-19,122534.0,Centre-Val de Loire,Données définitives,2021,3,19,12.784,18.23,0.746,0.762,0.904,100.502,4.034000000000001,77.51,4.726,8.76,0.026,8.734,31.120000000000005,6.840000000000001,4.708
2021-03-20,111169.0,Centre-Val de Loire,Données définitives,2021,3,20,17.366000000000003,18.398000000000003,0.744,0.758,0.048,101.194,3.696,79.076,3.5340000000000003,10.008,-1.52,11.528,22.8,4.822,3.224
2021-03-21,110358.0,Centre-Val de Loire,Données définitives,2021,3,21,6.728,17.368000000000002,0.742,0.758,0.214,100.954,4.688,87.63199999999999,4.806,10.6,-0.58,11.18,74.9,3.968,2.598
2021-03-22,120096.0,Centre-Val de Loire,Données définitives,2021,3,22,15.568,19.06,0.738,0.754,0.01,100.958,4.14,81.096,4.578,10.776,0.304,10.472,32.36,3.678,2.412
2021-03-23,115670.0,Centre-Val de Loire,Données définitives,2021,3,23,18.864,19.226,0.734,0.754,0.002,100.942,4.408,77.492,5.956,12.984,-0.8939999999999999,13.878,130.07999999999998,2.276,1.468
2021-03-24,109000.0,Centre-Val de Loire,Données définitives,2021,3,24,19.064,19.396,0.732,0.748,0.0199999999999999,100.7,5.176,79.476,8.038,15.913999999999998,0.438,15.476,236.4,3.166,1.88
2021-03-25,105564.0,Centre-Val de Loire,Données définitives,2021,3,25,14.406,19.278,0.73,0.748,0.346,100.618,5.934,86.636,8.522,13.49,4.504,8.986,250.42,3.154,1.98
2021-03-26,106026.0,Centre-Val de Loire,Données définitives,2021,3,26,11.596,18.578,0.73,0.75,1.232,100.262,5.848000000000001,86.84,8.052,13.7,3.33,10.37,233.28000000000003,5.332,3.5380000000000003
2021-03-27,97105.0,Centre-Val de Loire,Données définitives,2021,3,27,13.976,19.994,0.728,0.746,0.254,101.108,4.732,79.716,6.7620000000000005,12.236,2.19,10.046,251.62,4.424,2.974
2021-03-28,90564.0,Centre-Val de Loire,Données définitives,2021,3,28,19.37,20.268,0.726,0.746,0.002,101.334,4.976000000000001,74.786,8.456,15.786,0.778,15.008,206.86,3.104,1.87
2021-03-29,94522.0,Centre-Val de Loire,Données définitives,2021,3,29,20.774,20.792,0.72,0.738,0.004,101.358,5.618,68.786,11.506,20.248,2.756,17.491999999999997,165.24,2.78,1.54
2021-03-30,88717.0,Centre-Val de Loire,Données définitives,2021,3,30,19.038,20.332,0.716,0.736,0.0,101.126,6.7620000000000005,70.272,14.122,22.412,5.362,17.05,171.74,2.152,1.2719999999999998
2021-03-31,85628.0,Centre-Val de Loire,Données définitives,2021,3,31,18.522,19.01,0.7140000000000001,0.7300000000000001,0.0,100.548,6.812,65.75,15.156,22.5,6.678,15.822,183.72,2.698,1.658
2021-04-01,83649.0,Centre-Val de Loire,Données définitives,2021,4,1,19.814,19.898,0.7060000000000001,0.726,0.0,100.28,7.781999999999999,71.48400000000001,15.644,23.73,8.831999999999999,14.898,61.11999999999999,3.4,2.198
2021-04-02,83491.0,Centre-Val de Loire,Données définitives,2021,4,2,18.12,18.496,0.704,0.7220000000000001,0.01,100.494,5.366,71.79400000000001,10.086,15.716,3.75,11.966,38.64,6.938,4.734
2021-04-03,86158.0,Centre-Val de Loire,Données définitives,2021,4,3,19.214,21.816,0.7,0.7220000000000001,0.004,100.834,4.134,72.72999999999999,6.328,11.94,1.66,10.28,40.0,6.914,4.720000000000001
2021-04-04,84296.0,Centre-Val de Loire,Données définitives,2021,4,4,21.44,21.658,0.6980000000000001,0.718,0.006,100.722,4.576,77.33,6.8180000000000005,14.098,1.536,12.562,27.880000000000003,4.076,2.684
2021-04-05,92977.0,Centre-Val de Loire,Données définitives,2021,4,5,11.636,21.248,0.6940000000000001,0.72,0.284,100.158,4.561999999999999,82.138,5.144,11.06,-0.8019999999999999,11.862,322.7,4.704,3.124
2021-04-06,116505.0,Centre-Val de Loire,Données définitives,2021,4,6,16.3,22.734,0.6940000000000001,0.716,0.136,100.376,2.82,67.17,2.108,7.144,-3.76,10.904,333.0,3.942,2.602
2021-04-07,118415.0,Centre-Val de Loire,Données définitives,2021,4,7,21.546,23.236,0.692,0.716,0.032,100.866,3.106,67.56,3.552,9.308,-3.184,12.492,304.93999999999994,2.668,1.7099999999999995
2021-04-08,110812.0,Centre-Val de Loire,Données définitives,2021,4,8,21.618,23.064,0.688,0.7140000000000001,0.004,100.68,3.75,63.742,6.596000000000001,12.962,-0.1259999999999999,13.088,175.14,1.796,1.11
2021-04-09,103745.0,Centre-Val de Loire,Données définitives,2021,4,9,13.318,21.116,0.686,0.712,1.324,99.854,6.404000000000001,79.62,10.446,17.216,3.4240000000000004,13.791999999999998,213.28000000000003,4.908,3.208
2021-04-10,87083.0,Centre-Val de Loire,Données définitives,2021,4,10,7.792,20.796,0.6940000000000001,0.736,8.044,99.39,7.342,90.17,10.788,14.838,7.514,7.324000000000001,216.04,5.08,3.414
2021-04-11,92378.0,Centre-Val de Loire,Données définitives,2021,4,11,7.67,22.55,0.702,0.738,5.196,99.95,4.756,81.402,6.066,9.708000000000002,1.634,8.074000000000002,279.12,5.1240000000000006,3.51
2021-04-12,109631.0,Centre-Val de Loire,Données définitives,2021,4,12,19.928,23.242,0.6980000000000001,0.722,0.044,101.286,3.9,75.314,5.022,10.874,-1.474,12.348,336.56,3.246,2.072
2021-04-13,111263.0,Centre-Val de Loire,Données définitives,2021,4,13,21.078,23.846,0.696,0.718,0.022,101.44,3.69,70.616,5.35,11.204,0.78,10.424,47.22,4.322,2.926
2021-04-14,109800.0,Centre-Val de Loire,Données définitives,2021,4,14,22.62,24.006,0.6900000000000001,0.714,0.0,101.226,3.358,67.72999999999999,4.8340000000000005,11.72,-1.858,13.578,45.260000000000005,5.004,3.3200000000000003
2021-04-15,111610.0,Centre-Val de Loire,Données définitives,2021,4,15,18.946,23.4,0.686,0.71,0.004,101.102,3.528,71.318,4.534000000000001,9.952,-0.8559999999999999,10.808,43.760000000000005,5.246,3.53
2021-04-16,113178.0,Centre-Val de Loire,Données définitives,2021,4,16,14.384,22.052,0.682,0.708,0.012,100.952,3.686,72.264,4.924,10.672,-1.092,11.764,38.62,4.964,3.31
2021-04-17,96660.0,Centre-Val de Loire,Données définitives,2021,4,17,17.464000000000002,23.03,0.682,0.706,0.006,100.77,4.378,74.49,6.83,13.498,0.998,12.5,24.78,4.988,3.34
2021-04-18,92543.0,Centre-Val de Loire,Données définitives,2021,4,18,19.778,23.214,0.678,0.702,0.004,100.638,4.642,75.238,7.390000000000001,14.15,0.504,13.646,18.54,3.018,1.946
2021-04-19,101950.0,Centre-Val de Loire,Données définitives,2021,4,19,21.794,23.756,0.674,0.6980000000000001,0.0,100.36,5.368,72.26599999999999,9.98,16.59,1.8560000000000003,14.734,64.7,1.802,1.0719999999999998
2021-04-20,98365.0,Centre-Val de Loire,Données définitives,2021,4,20,16.418,23.088,0.67,0.6940000000000001,0.244,99.964,5.676,71.498,10.888,16.014,5.674,10.34,87.94,2.35,1.388
2021-04-21,96350.0,Centre-Val de Loire,Données définitives,2021,4,21,19.296,23.346,0.6639999999999999,0.692,0.122,99.978,6.0920000000000005,73.42,11.74,17.753999999999998,4.736,13.018,75.6,3.58,2.25
2021-04-22,93827.0,Centre-Val de Loire,Données définitives,2021,4,22,22.910000000000004,24.034,0.662,0.6839999999999999,0.006,100.456,6.15,73.402,11.798,18.268,6.106,12.162,66.0,5.166,3.472
2021-04-23,90512.0,Centre-Val de Loire,Données définitives,2021,4,23,24.376,25.46,0.654,0.6759999999999999,0.0,100.712,5.292,67.458,11.37,19.054,3.932,15.122,80.72,5.126,3.418
